0.00-24.08 press up
56.62 steer 46792
56.63 steer 65187
56.64 steer 65536
56.73 steer 63847
56.74 steer 46978
56.75 steer 44409
56.76 steer 17529
56.77 steer 0
57.17 steer 2694
57.18 steer 20628
57.19 steer 23190
57.20 steer 39519
57.21 steer 40948
57.22 steer 57322
57.23 steer 65536
57.61-1:01.01 press down
57.89 steer 63946
57.90 steer 61473
57.91 steer 40211
57.92 steer 0
57.93 steer -11499
57.94 steer -8784
57.95 steer 0
58.26 steer 17000
58.27 steer 18020
58.28 steer 41124
58.29 steer 43400
58.30 steer 64380
58.31 steer 65536
1:00.28 steer 0
1:00.29 steer -28170
1:00.30 steer -26631
1:00.31 steer 10263
1:00.32 steer 0
1:01.08 steer 10798
1:01.09 steer 12717
1:01.10 steer 15706
1:01.11 steer 37996
1:01.12 steer 56469
1:01.13 steer 57854
1:01.14 steer 65536
1:01.58 steer 64061
1:01.59 steer 45725
1:01.60 steer 28186
1:01.61 steer 8086
1:01.62 steer 0
1:01.65 steer -1591
1:01.66 steer -19610
1:01.67 steer -20780
1:01.68 steer -22342
1:01.69 steer -24738
1:01.70 steer -25383
1:01.72 steer -22470
1:01.73 steer -3596
1:01.74 steer -1738
1:01.75 steer 0
1:01.78 steer 26821
1:01.79 steer 29564
1:01.80 steer 55143
1:01.81 steer 65536
1:02.13 steer 65111
1:02.14 steer 49959
1:02.15 steer 32289
1:02.16 steer 0
1:02.17 steer -1316
1:02.18 steer -24789
1:02.19 steer -45700
1:02.20 steer -47618
1:02.21 steer -63019
1:02.22 steer -63214
1:02.23 steer -63898
1:02.24 steer -65536
1:02.41 steer -65088
1:02.42 steer -63522
1:02.43 steer -60623
1:02.44 steer -45420
1:02.45 steer -45271
1:02.46 steer -45152
1:02.47 steer -44982
1:02.49 steer -44806
1:02.50 steer -44611
1:02.51 steer -44351
1:02.52 steer -42964
1:02.53 steer -41457
1:02.54 steer -39723
1:02.55 steer -37503
1:02.56 steer -16981
1:02.57 steer -15745
1:02.58 steer -12873
1:02.59 steer 0
1:02.76 steer 9965
1:02.77 steer 11683
1:02.78 steer 34110
1:02.79 steer 36055
1:02.80 steer 53352
1:02.81 steer 55604
1:02.82 steer 65536
1:03.03 steer 65212
1:03.04 steer 64932
1:03.05 steer 30943
1:03.06 steer 3680
1:03.07 steer 0
1:03.24 steer 3568
1:03.25 steer 31330
1:03.26 steer 49831
1:03.27 steer 52698
1:03.28 steer 56845
1:03.29 steer 58294
1:03.30 steer 59453
1:03.31 steer 60379
1:03.32 steer 61875
1:03.33 steer 65536
1:03.46-1:03.98 press down
1:04.36 steer 47168
1:04.37 steer 30312
1:04.38 steer 8765
1:04.39 steer 0
1:04.52 steer 8786
1:04.53 steer 10970
1:04.54 steer 32424
1:04.55 steer 35248
1:04.56 steer 65536
1:05.06 steer 65056
1:05.07 steer 17906
1:05.08 steer 0
1:05.33 steer 2387
1:05.34 steer 4041
1:05.35 steer 5362
1:05.36 steer 6224
1:05.37 steer 4004
1:05.38 steer 0
1:05.55 steer 1052
1:05.56 steer 2825
1:05.57 steer 4368
1:05.58 steer 21965
1:05.59 steer 24151
1:05.60 steer 45184
1:05.61 steer 47913
1:05.62 steer 64428
1:05.63-1:05.68 press down
1:05.65 steer 64728
1:05.66 steer 65536
1:06.32 steer 63398
1:06.33 steer 45530
1:06.34 steer 43044
1:06.35 steer 18818
1:06.36 steer 0
1:06.94 steer -14078
1:06.95 steer -15571
1:06.96 steer -17862
1:06.97 steer -20078
1:06.98 steer -21915
1:06.99 steer -24559
1:07.00 steer -25436
1:07.01 steer -25727
1:07.02 steer -22750
1:07.03 steer -3660
1:07.04 steer -1249
1:07.05 steer 0
1:07.56 steer -832
1:07.57 steer -1841
1:07.58 steer -3034
1:07.59 steer -4380
1:07.60 steer -5898
1:07.61 steer -8309
1:07.62 steer -9194
1:07.63 steer -9915
1:07.64 steer -10479
1:07.65 steer -11300
1:07.66 steer -11612
1:07.67 steer -11834
1:07.68 steer -12011
1:07.69 steer -12254
1:07.72 steer -12383
1:07.74 steer -11651
1:07.75 steer -10369
1:07.76 steer -8433
1:07.77 steer -3841
1:07.78 steer -1951
1:07.79 steer 0
1:07.98 steer -2178
1:07.99 steer -6284
1:08.00 steer -8456
1:08.01 steer -10600
1:08.02 steer -14332
1:08.04 steer -16938
1:08.05 steer -17857
1:08.06 steer -18617
1:08.07 steer -19699
1:08.08 steer -20078
1:08.09 steer -20369
1:08.10 steer -20587
1:08.11 steer -20775
1:08.12 steer -21034
1:08.13 steer -21133
1:08.14 steer -21273
1:08.16 steer -21362
1:08.23 steer -21495
1:08.29 steer -21598
1:08.30 steer -22131
1:08.32 steer -22835
1:08.33 steer -23429
1:08.35 steer -23821
1:08.36 steer -23936
1:08.38 steer -24098
1:08.42 steer -24321
1:08.44 steer -24589
1:08.46 steer -24832
1:08.47 steer -24949
1:08.48 steer -25475
1:08.49 steer -26039
1:08.50 steer -26890
1:08.51 steer -28358
1:08.52 steer -30037
1:08.53 steer -34897
1:08.54 steer -37436
1:08.55 steer -39780
1:08.56 steer -42124
1:08.57 steer -46980
1:08.58 steer -49897
1:08.59 steer -65536
1:08.77 steer -61467
1:08.78 steer -43677
1:08.79 steer -41952
1:08.80 steer -19559
1:08.81 steer -18335
1:08.82 steer -16371
1:08.83 steer 0
1:09.32 steer -1073
1:09.33 steer -3518
1:09.35 steer -6281
1:09.36 steer -7458
1:09.37 steer -8525
1:09.38 steer -10288
1:09.39 steer -11068
1:09.40 steer -11983
1:09.41 steer -12892
1:09.42 steer -14605
1:09.43 steer -15523
1:09.44 steer -16383
1:09.45 steer -17403
1:09.46 steer -18539
1:09.47 steer -20669
1:09.48 steer -21663
1:09.49 steer -22688
1:09.50 steer -23660
1:09.51 steer -24670
1:09.52 steer -26727
1:09.53 steer -28165
1:09.54 steer -29688
1:09.55 steer -31631
1:09.56 steer -35697
1:09.57 steer -37464
1:09.58 steer -39085
1:09.59 steer -40512
1:09.60 steer -41888
1:09.61 steer -45636
1:09.62 steer -61613
1:09.63 steer -65536
1:10.03 steer -65127
1:10.04 steer -63923
1:10.05 steer -61994
1:10.06 steer -45404
1:10.07 steer -30314
1:10.08 steer -28401
1:10.09 steer -25417
1:10.10 steer -20030
1:10.11 steer -17704
1:10.12 steer -15683
1:10.13 steer -13444
1:10.14 steer -9119
1:10.15 steer -6885
1:10.16 steer -4772
1:10.17 steer -2972
1:10.18 steer -1410
1:10.19 steer 0
1:10.68 steer 1235
1:10.69 steer 3116
1:10.70 steer 3958
1:10.71 steer 4674
1:10.72 steer 5330
1:10.73 steer 6690
1:10.74 steer 7300
1:10.75 steer 7857
1:10.76 steer 8726
1:10.77 steer 9068
1:10.78 steer 9369
1:10.79 steer 9637
1:10.80 steer 10050
1:10.81 steer 10210
1:10.82 steer 10339
1:10.83 steer 10440
1:10.84 steer 10573
1:10.87 steer 10683
1:10.91 steer 10825
1:10.92 steer 11100
1:10.93 steer 11463
1:10.94 steer 11903
1:10.95 steer 12243
1:10.96 steer 12678
1:10.97 steer 13344
1:10.98 steer 15511
1:10.99 steer 16623
1:11.00 steer 17635
1:11.01 steer 19169
1:11.02 steer 19741
1:11.03 steer 20211
1:11.04 steer 20587
1:11.05 steer 21128
1:11.06 steer 21321
1:11.07 steer 21475
1:11.08 steer 21598
1:11.09 steer 21697
1:11.10 steer 21842
1:11.12 steer 21919
1:11.16 steer 22071
1:11.20 steer 22142
1:11.42 steer 23493
1:11.43 steer 24656
1:11.44 steer 26399
1:11.45 steer 28874
1:11.46 steer 44356
1:11.47 steer 47079
1:11.48 steer 50081
1:11.49 steer 65536
1:11.77 steer 63340
1:11.78 steer 46065
1:11.79 steer 43549
1:11.80 steer -11401
1:11.81 steer -9415
1:11.82 steer 0
1:12.12 steer 2398
1:12.14 steer 5726
1:12.15 steer 6931
1:12.16 steer 7894
1:12.17 steer 8499
1:12.18 steer 4410
1:12.19 steer 1933
1:12.20 steer 0
1:13.05 steer 2673
1:13.06 steer 4889
1:13.07 steer 20153
1:13.08 steer 20864
1:13.09 steer 21830
1:13.10 steer 23215
1:13.11 steer 24908
1:13.12 steer 28099
1:13.13 steer 29817
1:13.14 steer 31690
1:13.15 steer 33406
1:13.16 steer 36395
1:13.17 steer 37734
1:13.18 steer 38927
1:13.19 steer 39867
1:13.20 steer 40620
1:13.21 steer 41209
1:13.22 steer 41640
1:13.23 steer 41257
1:13.24 steer 39886
1:13.25 steer 37771
1:13.26 steer 20307
1:13.27 steer 0
1:13.97 steer -4882
1:13.98 steer -7447
1:13.99 steer -10057
1:14.00 steer -12577
1:14.01 steer -16910
1:14.02 steer -18644
1:14.03 steer -20261
1:14.04 steer -21465
1:14.05 steer -23266
1:14.06 steer -23881
1:14.07 steer -24399
1:14.08 steer -25071
1:14.09 steer -25234
1:14.11 steer -24571
1:14.12 steer -22014
1:14.13 steer -20023
1:14.14 steer -4336
1:14.15 steer -3121
1:14.16 steer -1403
1:14.17 steer 0
1:14.61 steer 2419
1:14.62 steer 6015
1:14.63 steer 7864
1:14.64 steer 10261
1:14.65 steer 12451
1:14.66 steer 15844
1:14.67 steer 17068
1:14.68 steer 18048
1:14.69 steer 18818
1:14.70 steer 19447
1:14.71 steer 18433
1:14.72 steer 16779
1:14.73 steer 0
1:15.05 steer -1774
1:15.06 steer -3891
1:15.07 steer -6002
1:15.08 steer -10488
1:15.09 steer -12704
1:15.10 steer -14821
1:15.11 steer -16695
1:15.12 steer -18413
1:15.13 steer -20981
1:15.14 steer -21894
1:15.15 steer -22637
1:15.16 steer -23167
1:15.17 steer -23617
1:15.18 steer -24151
1:15.20 steer -23137
1:15.21 steer -7341
1:15.22 steer 0
1:16.01 steer 16185
1:16.02 steer 35892
1:16.03 steer 38023
1:16.04 steer 58132
1:16.05 steer 65536
1:16.93-1:27.93 press up
1:19.08 steer 64983
1:19.10 steer 64834
1:19.11 steer 64584
1:19.12 steer 63047
1:19.13 steer 47198
1:19.14 steer 26500
1:19.15 steer 24137
1:19.16 steer 3368
1:19.17 steer 2531
1:19.18 steer 2272
1:19.19 steer 1967
1:19.20 steer 3128
1:19.21 steer 4823
1:19.22 steer 23968
1:19.23 steer 46475
1:19.24 steer 49430
1:19.25 steer 65536
1:20.01 steer 65203
1:20.02 steer 65100
1:20.03 steer 64939
1:20.05 steer 63444
1:20.06 steer 35640
1:20.07 steer 8827
1:20.08 steer -31440
1:20.10 steer -55884
1:20.11 steer -56989
1:20.12 steer -57875
1:20.13 steer -59925
1:20.14 steer -60898
1:20.15 steer -61728
1:20.16 steer -62327
1:20.17 steer 0
1:20.18 steer 27326
1:20.19 steer 26351
1:20.20 steer 0
1:21.05 steer -1368
1:21.06 steer -2350
1:21.07 steer -3550
1:21.08 steer -5428
1:21.09 steer -6456
1:21.10 steer -7428
1:21.11 steer -8256
1:21.12 steer -8919
1:21.13 steer -9841
1:21.14 steer -10174
1:21.15 steer -10396
1:21.17 steer -9190
1:21.18 steer -7903
1:21.19 steer -4325
1:21.20 steer -2389
1:21.21 steer 0
1:21.71 steer 699
1:21.81 steer 820
1:21.87 steer 0
1:22.52 steer -2040
1:22.53 steer -7504
1:22.54 steer -10380
1:22.55 steer -13220
1:22.56 steer -16135
1:22.57 steer -21731
1:22.58 steer -24284
1:22.59 steer -26557
1:22.60 steer -28791
1:22.61 steer -30993
1:22.62 steer -34622
1:22.63 steer -36202
1:22.64 steer -37544
1:22.65 steer -38668
1:22.66 steer -40360
1:22.67 steer -40961
1:22.68 steer -41454
1:22.69 steer -42152
1:22.71 steer -42597
1:22.72 steer -42750
1:22.73 steer -42872
1:22.74 steer -42971
1:22.75 steer -43111
1:22.78 steer -43209
1:22.82 steer -42629
1:22.83 steer -39755
1:22.84 steer -36989
1:22.85 steer -17302
1:22.86 steer -15534
1:22.87 steer 0
1:23.74 steer -2607
1:23.75 steer -4625
1:23.76 steer -6621
1:23.77 steer -8740
1:23.78 steer -10804
1:23.79 steer -12903
1:23.80 steer -16871
1:23.81 steer -18731
1:23.82 steer -20541
1:23.83 steer -24459
1:23.84 steer -26697
1:23.85 steer -29656
1:23.86 steer -45202
1:23.87 steer -46351
1:23.88 steer -47581
1:23.89 steer -48838
1:23.90 steer -50145
1:23.91 steer -53040
1:23.92 steer -55049
1:23.93 steer -65536
1:24.29 steer -64710
1:24.30 steer -62088
1:24.31 steer -60485
1:24.32 steer -58590
1:24.33 steer -54255
1:24.35 steer -49622
1:24.36 steer -31768
1:24.37 steer -6075
1:24.38 steer 0
1:25.22 steer 1212
1:25.23 steer 3224
1:25.24 steer 4983
1:25.25 steer 8215
1:25.26 steer 9410
1:25.27 steer 10366
1:25.28 steer 11731
1:25.29 steer 12210
1:25.30 steer 12621
1:25.31 steer 12949
1:25.32 steer 13213
1:25.33 steer 11158
1:25.34 steer 0
1:26.21 steer 712
1:26.22 steer 1396
1:26.23 steer 2423
1:26.24 steer 4279
1:26.25 steer 5031
1:26.26 steer 5703
1:26.27 steer 6295
1:26.28 steer 6878
1:26.29 steer 7908
1:26.30 steer 8291
1:26.31 steer 8653
1:26.32 steer 9197
1:26.33 steer 9403
1:26.34 steer 9584
1:26.35 steer 9729
1:26.36 steer 9857
1:26.37 steer 10032
1:26.38 steer 10100
1:26.44 steer 10275
1:26.46 steer 10360
1:26.48 steer 10502
1:26.50 steer 10635
1:26.51 steer 10814
1:26.52 steer 10903
1:26.54 steer 11963
1:26.55 steer 12915
1:26.56 steer 14587
1:26.57 steer 16156
1:26.58 steer 21229
1:26.59 steer 38353
1:26.60 steer 39638
1:26.61 steer 41558
1:26.62 steer 58329
1:26.63 steer 65536
1:26.85 steer 63886
1:26.86 steer 23530
1:26.87 steer -878
1:26.88 steer -3316
1:26.90 steer 1311
1:26.91 steer 0
1:27.40 steer 3740
1:27.41 steer 6554
1:27.42 steer 22699
1:27.43 steer 24780
1:27.44 steer 45205
1:27.45 steer 64311
1:27.46 steer 65536
1:27.77-1:30.94 press down
1:28.02-1:28.28 press up
1:28.30-1:28.53 press up
1:28.57 press up
1:30.32 steer 65244
1:30.33 steer 65175
1:30.35 steer 65015
1:30.36 steer 64939
1:30.40 steer 64783
1:30.56 steer 64717
1:31.29 steer 64464
1:31.32 steer 62405
1:31.33 steer 46604
1:31.34 steer 44581
1:31.35 steer 22569
1:31.36 steer 0
1:31.54-1:31.65 press down
1:31.56 steer 4797
1:31.57 steer 7726
1:31.58 steer 10653
1:31.59 steer 31615
1:31.60 steer 33266
1:31.61 steer 54164
1:31.62 steer 55237
1:31.63 steer 57288
1:31.64 steer 65536
1:31.72 steer 65247
1:31.73 steer 64157
1:31.74 steer 62558
1:31.75 steer 44255
1:31.76 steer 42434
1:31.77 steer 23851
1:31.78 steer 1045
1:31.79 steer 0
1:32.71 steer 800
1:32.72 steer 2277
1:32.73 steer 6075
1:32.74 steer 8924
1:32.75 steer 11557
1:32.76 steer 13745
1:32.77 steer 15846
1:32.78 steer 20392
1:32.79 steer 22245
1:32.80 steer 23931
1:32.81 steer 25360
1:32.82 steer 26530
1:32.83 steer 28193
1:32.84 steer 28796
1:32.85 steer 29266
1:32.86 steer 29931
1:32.87 steer 30186
1:32.88 steer 30378
1:32.89 steer 30532
1:32.90 steer 30654
1:32.91 steer 30752
1:32.92 steer 30892
1:32.94 steer 30984
1:33.00 steer 30241
1:33.01 steer 28842
1:33.02 steer 25543
1:33.03 steer 23071
1:33.04 steer 20408
1:33.05 steer 3235
1:33.06 steer 2407
1:33.07 steer 2201
1:33.08 steer 2118
1:33.09 steer 3084
1:33.10 steer 6070
1:33.11 steer 7832
1:33.12 steer 10426
1:33.13 steer 12772
1:33.14 steer 14717
1:33.15 steer 19133
1:33.16 steer 21536
1:33.17 steer 23823
1:33.18 steer 25745
1:33.19 steer 28530
1:33.20 steer 29525
1:33.21 steer 30321
1:33.22 steer 30959
1:33.23 steer 31468
1:33.24 steer 32202
1:33.25 steer 32463
1:33.26 steer 32672
1:33.27 steer 32973
1:33.28 steer 33080
1:33.30 steer 33234
1:33.32 steer 33333
1:33.36 steer 33461
1:33.46 steer 33069
1:33.90 steer 32814
1:33.91 steer 32674
1:33.92 steer 32454
1:33.93 steer 32184
1:33.94 steer 31452
1:33.95 steer 30993
1:33.96 steer 30557
1:33.97 steer 30142
1:33.98 steer 28378
1:33.99 steer 27238
1:34.00 steer 26232
1:34.01 steer 24977
1:34.02 steer 22750
1:34.03 steer 20319
1:34.04 steer 0
1:34.24 steer 4488
1:34.25 steer 6330
1:34.26 steer 8339
1:34.27 steer 13050
1:34.28 steer 14876
1:34.29 steer 16362
1:34.30 steer 18555
1:34.32 steer 19958
1:34.33 steer 20456
1:34.34 steer 20869
1:34.35 steer 21186
1:34.36 steer 21438
1:34.37 steer 21803
1:34.38 steer 21933
1:34.39 steer 22036
1:34.40 steer 22186
1:34.43 steer 22264
1:34.91 steer 21846
1:34.92 steer 21477
1:34.93 steer 20390
1:34.94 steer 17387
1:34.96 steer 12678
1:34.97 steer 9816
1:34.98 steer 5093
1:34.99 steer 3414
1:35.00 steer 2084
1:35.01 steer 1146
1:35.02 steer 1006
1:35.03 steer 1758
1:35.04 steer 2962
1:35.05 steer 4451
1:35.06 steer 5752
1:35.07 steer 8015
1:35.08 steer 9139
1:35.09 steer 10038
1:35.10 steer 11683
1:35.12 steer 12759
1:35.13 steer 13194
1:35.14 steer 13543
1:35.15 steer 14165
1:35.16 steer 14674
1:35.17 steer 15724
1:35.18 steer 16770
1:35.19 steer 18564
1:35.20 steer 19273
1:35.21 steer 19853
1:35.22 steer 20692
1:35.24 steer 21250
1:35.25 steer 21463
1:35.26 steer 21768
1:35.27 steer 21876
1:35.29 steer 22034
1:35.30 steer 22133
1:35.34 steer 22254
1:35.41 steer 22355
1:35.53 steer 22699
1:35.54 steer 23660
1:35.55 steer 24195
1:35.56 steer 24663
1:35.57 steer 25543
1:35.58 steer 25890
1:35.59 steer 26167
1:35.60 steer 26390
1:35.61 steer 26706
1:35.62 steer 26807
1:35.64 steer 26952
1:35.66 steer 27069
1:35.67 steer 27222
1:35.68 steer 27610
1:35.69 steer 27842
1:35.70 steer 28096
1:35.71 steer 28300
1:35.72 steer 28505
1:35.73 steer 28833
1:35.74 steer 28943
1:35.76 steer 29245
1:35.77 steer 29394
1:35.78 steer 29569
1:35.79 steer 29858
1:35.80 steer 30250
1:35.81 steer 31126
1:35.82 steer 31576
1:35.83 steer 31936
1:35.84 steer 32236
1:35.85 steer 32477
1:35.86 steer 32812
1:35.87 steer 32952
1:35.88 steer 33051
1:35.90 steer 33190
1:35.91 steer 33271
1:35.97 steer 32262
1:35.98 steer 30606
1:35.99 steer 26390
1:36.00 steer 11105
1:36.01 steer 10206
1:36.02 steer 8142
1:36.03 steer 4552
1:36.04 steer 3426
1:36.05 steer 2829
1:36.07 steer 6180
1:36.08 steer 8068
1:36.09 steer 10630
1:36.10 steer 12912
1:36.11 steer 14793
1:36.12 steer 17740
1:36.13 steer 18915
1:36.14 steer 20738
1:36.16 steer 21894
1:36.17 steer 22305
1:36.18 steer 22619
1:36.19 steer 22871
1:36.21 steer 22642
1:36.22 steer 22442
1:36.23 steer 22041
1:36.24 steer 21878
1:36.25 steer 21747
1:36.26 steer 21658
1:36.27 steer 21527
1:36.30 steer 21415
1:36.35 steer 21307
1:36.37 steer 20426
1:36.38 steer 19151
1:36.39 steer 17621
1:36.40 steer 14697
1:36.41 steer 13509
1:36.42 steer 11784
1:36.44 steer 10706
1:36.45 steer 10495
1:36.50 steer 10972
1:36.51 steer 11064
1:36.56 steer 11197
1:36.59 steer 11431
1:36.60 steer 11871
1:36.61 steer 12415
1:36.62 steer 14894
1:36.63 steer 16036
1:36.64 steer 16990
1:36.65 steer 18493
1:36.66 steer 19039
1:36.67 steer 19502
1:36.68 steer 19846
1:36.69 steer 20390
1:36.70 steer 20569
1:36.71 steer 20727
1:36.72 steer 20853
1:36.74 steer 21009
1:36.75 steer 21110
1:36.78 steer 21250
1:36.80 steer 21364
1:36.82 steer 21612
1:36.84 steer 21805
1:36.85 steer 21878
1:36.86 steer 22103
1:36.87 steer 22241
1:36.88 steer 22364
1:36.89 steer 22477
1:36.90 steer 22626
1:36.92 steer 22722
1:36.96 steer 22874
1:36.99 steer 22945
1:37.25 steer 23204
1:37.26 steer 25667
1:37.27 steer 27050
1:37.28 steer 28225
1:37.29 steer 29193
1:37.30 steer 30587
1:37.32 steer 31498
1:37.33 steer 31695
1:37.36 steer 30635
1:37.37 steer 30360
1:37.38 steer 30151
1:37.39 steer 29924
1:37.42 steer 30578
1:37.43 steer 31291
1:37.44 steer 31516
1:37.45 steer 31590
1:37.46 steer 31028
1:37.47 steer 28119
1:37.49 steer 23147
1:37.50 steer 4651
1:37.51 steer 3001
1:37.52 steer 956
1:37.53 steer 0
1:37.63 steer 9031
1:37.64 steer 9869
1:37.65 steer 13988
1:37.66 steer 15653
1:37.67 steer 17218
1:37.68 steer 19447
1:37.69 steer 24131
1:37.71 steer 43418
1:37.72 steer 44007
1:37.73 steer 45517
1:37.74 steer 46101
1:37.75 steer 46569
1:37.76 steer 46677
1:37.77 steer 45828
1:37.78 steer 44686
1:37.79 steer 42741
1:37.80 steer 38007
1:37.81 steer 22507
1:37.82 steer 21780
1:37.83 steer 19848
1:37.84 steer 17149
1:37.85 steer 0
1:38.71 steer -673
1:38.72 steer -2297
1:38.73 steer -4703
1:38.74 steer -5534
1:38.75 steer -6185
1:38.76 steer -6667
1:38.77 steer -7281
1:38.78 steer -8100
1:38.79 steer -10048
1:38.80 steer -32335
1:38.82 steer -37858
1:38.83 steer -55581
1:38.84 steer -56313
1:38.85 steer -65536
1:39.07 steer -64150
1:39.08 steer -48480
1:39.09 steer -46689
1:39.10 steer -24686
1:39.11 steer -8164
1:39.12 steer 0
