0.00-29.35 press up
2:04.96 steer -38145
2:04.98 steer -38706
2:05.03 steer -36461
2:05.04 steer -35338
2:05.05 steer -34777
2:05.06 steer -34216
2:05.07 steer -32532
2:05.10 steer -34216
2:05.30 steer -34777
2:05.31 steer -35338
2:05.64 steer -33093
2:05.65 steer -32532
2:05.66 steer -31970
2:05.67 steer -30286
2:05.68 steer -25796
2:05.69 steer -20744
2:05.70 steer -15692
2:05.71 steer -6711
2:05.72 steer -1659
2:05.73 steer 0
2:06.02 steer -1659
2:06.03 steer -3343
2:06.04 steer -4466
2:06.05 steer -6150
2:06.06 steer -10079
2:06.08 steer -15692
2:06.09 steer -16253
2:06.10 steer -19621
2:06.12 steer -21866
2:06.14 steer -23550
2:06.15 steer -24112
2:06.16 steer -26918
2:06.17 steer -33093
2:06.18 steer -35900
2:06.19 steer -38706
2:06.20 steer -43758
2:06.21 steer -47126
2:06.22 steer -50494
2:06.23 steer -52178
2:06.24 steer -54984
2:06.25 steer -60036
2:06.26 steer -64527
2:06.28 steer -65536
2:06.39 steer -63404
2:06.40 steer -57791
2:06.41 steer -54984
2:06.43 steer -56107
2:06.45 steer -65536
2:06.59 steer -51055
2:06.60 steer -44881
2:06.61 steer -40951
2:06.62 steer -42635
2:06.64 steer -65536
2:07.87 steer -63404
2:07.89 steer -49933
2:07.90 steer -43758
2:07.91 steer -35900
2:07.92 steer -17376
2:07.93 steer -10079
2:07.94 steer -3343
2:07.95 steer 0
2:08.01 steer -2220
2:08.02 steer -5027
2:08.03 steer -7272
2:08.04 steer -11201
2:08.05 steer -12885
2:08.06 steer -14008
2:08.07 steer -16253
2:08.10 steer -16815
2:08.12 steer -18499
2:08.14 steer -28041
2:08.15 steer -35338
2:08.16 steer -38145
2:08.17 steer -40951
2:08.18 steer -45442
2:08.20 steer -48249
2:08.21 steer -48810
2:08.23 steer -49933
2:08.25 steer -47687
2:08.30 steer -47126
2:08.65 steer -48810
2:08.66 steer -49933
2:08.67 steer -50494
2:08.76 steer -51055
2:08.78 steer -51616
2:08.84 steer -52178
2:08.85 steer -53300
2:08.86 steer -53862
2:08.87 steer -54423
2:08.89 steer -54984
2:08.91 steer -56107
2:08.92 steer -58352
2:08.93 steer -59475
2:08.94 steer -60036
2:08.95 steer -61159
2:08.96 steer -63404
2:08.97 steer -63966
2:08.98 steer -64527
2:09.02 steer -65536
2:09.05 steer -63966
2:09.07 steer -62843
2:09.14 steer -61159
2:09.15 steer -59475
2:09.20 steer -58352
2:09.23 steer -57791
2:09.34 steer -56668
2:09.36 steer -56107
2:09.37 steer -54984
2:09.38 steer -53862
2:09.39 steer -53300
2:09.40 steer -51616
2:09.41 steer -50494
2:09.42 steer -48810
2:09.44 steer -47687
2:09.45 steer -47126
2:09.48 steer -48810
2:09.50 steer -53300
2:09.51 steer -57791
2:09.52 steer -58352
2:09.53 steer -59475
2:09.58 steer -57791
2:09.59 steer -56107
2:09.60 steer -53862
2:09.61 steer -52178
2:09.62 steer -51055
2:09.67 steer -53300
2:09.68 steer -53862
2:09.69 steer -56107
2:09.70 steer -57230
2:09.71 steer -58352
2:09.79 steer -53862
2:09.81 steer -50494
2:09.82 steer -48810
2:09.85 steer -50494
2:09.87 steer -51055
2:09.90 steer -52178
2:09.92 steer -53300
2:09.95 steer -51616
2:10.17 steer -50494
2:10.18 steer -48810
2:10.19 steer -48249
2:10.20 steer -47126
2:10.21 steer -46003
2:10.22 steer -45442
2:10.23 steer -44319
2:10.25 steer -43758
2:10.51 steer -45442
2:10.84 steer -42635
2:10.85 steer -41513
2:10.86 steer -40390
2:10.87 steer -35338
2:10.88 steer -34216
2:10.89 steer -29164
2:10.90 steer -12885
2:10.92 steer 0
2:10.94 steer 5176
2:10.95 steer 13727
2:10.96 steer 24561
2:10.97 steer 28554
2:10.98 steer 30834
2:10.99 steer 34825
2:11.00 steer 36535
2:11.03 steer 34255
2:11.07 steer 26274
2:11.08 steer 21711
2:11.09 steer 17720
2:11.10 steer 11447
2:11.11 steer 5176
2:11.12 steer 0
2:11.43 steer -7272
2:11.44 steer -10079
2:11.45 steer -10640
2:11.46 steer -11201
2:11.47 steer -13447
2:11.48 steer -16815
2:11.50 steer -21866
2:11.51 steer -22989
2:11.52 steer -25234
2:11.53 steer -29725
2:11.54 steer -31409
2:11.55 steer -31970
2:11.56 steer -33093
2:11.60 steer -34216
2:11.61 steer -34777
2:11.62 steer -33093
2:11.63 steer -34777
2:11.64 steer -35900
2:11.65 steer -36461
2:11.67 steer -37583
2:11.72 steer -35900
2:11.76 steer -35338
2:11.78 steer -34216
2:11.79 steer -31970
2:11.80 steer -28602
2:11.81 steer -17376
2:11.82 steer -12324
2:11.83 steer -7272
2:11.84 steer 0
2:12.23 steer 3466
2:12.26 steer 1753
2:12.28 steer 0
2:12.55 steer 4036
2:12.56 steer 13157
2:12.57 steer 15440
2:12.59 steer 13727
2:12.60 steer 13157
2:12.61 steer 12017
2:12.62 steer 10877
2:12.64 steer 5176
2:12.65 steer 2326
2:12.66 steer 0
2:13.12 steer -3904
2:13.14 steer -5027
2:13.15 steer -6150
2:13.17 steer -6711
2:13.18 steer -7272
2:13.19 steer -7833
2:13.20 steer -10640
2:13.21 steer -13447
2:13.22 steer -16815
2:13.23 steer -22428
2:13.25 steer -30286
2:13.26 steer -31970
2:13.27 steer -33093
2:13.28 steer -35338
2:13.29 steer -37583
2:13.30 steer -40951
2:13.31 steer -48249
2:13.32 steer -65536
2:13.47 steer -64527
2:13.48 steer -50494
2:13.49 steer -46003
2:13.50 steer -45442
2:13.52 steer -47687
2:13.53 steer -49933
2:13.54 steer -53862
2:13.55 steer -56668
2:13.56 steer -63966
2:13.57 steer -65536
2:14.07 press up
2:15.40 steer -53300
2:15.41 steer -35900
2:15.42 steer -20183
2:15.43 steer 0
2:15.45 steer 23421
2:15.46 steer 32545
2:15.47 steer 38248
2:15.48 steer 46229
2:15.50 steer 47369
2:15.51 steer 42809
2:15.53 steer 31975
2:15.54 steer 25131
2:15.55 steer 19430
2:15.56 steer 8026
2:15.57 steer 2326
2:15.58 steer 0
