0.00-38.12 press up
1:32.03 steer -1845
1:32.04 steer 0
1:32.09 steer 11498
1:32.10 steer 12365
1:32.11 steer 15218
1:32.12 steer 16730
1:32.13 steer 18018
1:32.14 steer 19076
1:32.15 steer 20590
1:32.16 steer 21161
1:32.17 steer 21965
1:32.18 steer 24036
1:32.19 steer 39768
1:32.20 steer 41506
1:32.21 steer 43526
1:32.22 steer 45548
1:32.23 steer 47739
1:32.24 steer 46659
1:32.25 steer 43768
1:32.26 steer 18752
1:32.27 steer 16512
1:32.28 steer 0
1:32.72 steer 1931
1:32.73 steer 18836
1:32.74 steer 20525
1:32.75 steer 38626
1:32.76 steer 54166
1:32.77 steer 55784
1:32.78 steer 65536
1:32.80 steer 64895
1:32.81 steer 62082
1:32.82 steer 38912
1:32.83 steer 15125
1:32.84 steer 13194
1:32.85 steer 10445
1:32.86 steer 0
1:32.99 steer -962
1:33.00 steer -2307
1:33.01 steer -4476
1:33.02 steer -6954
1:33.03 steer -24405
1:33.04 steer -27217
1:33.05 steer -44737
1:33.06 steer -45755
1:33.07 steer -49453
1:33.08 steer -51560
1:33.09 steer -53502
1:33.10 steer -55095
1:33.11 steer -56357
1:33.12 steer -58171
1:33.13 steer -57920
1:33.14 steer -56644
1:33.15 steer -30199
1:33.16 steer -27303
1:33.17 steer -2547
1:33.18 steer -911
1:33.19 steer 0
1:33.35 steer 2078
1:33.36 steer 18834
1:33.37 steer 20576
1:33.38 steer 38050
1:33.39 steer 39686
1:33.40 steer 60638
1:33.41 steer 61340
1:33.42 steer 65536
1:33.88 steer 65091
1:33.89 steer 62620
1:33.90 steer 38917
1:33.91 steer 12005
1:33.92 steer 10152
1:33.93 steer 0
1:34.00 steer -3198
1:34.01 steer -5671
1:34.02 steer -7909
1:34.03 steer -9774
1:34.04 steer -12458
1:34.05 steer -13425
1:34.06 steer -14198
1:34.07 steer -14794
1:34.08 steer -13823
1:34.09 steer -11672
1:34.10 steer 0
1:34.18 steer 18634
1:34.19 steer 22543
1:34.20 steer 39115
1:34.21 steer 40419
1:34.22 steer 42424
1:34.23 steer 65536
1:34.39-1:34.50 press down
1:35.24 steer 64555
1:35.25 steer 61702
1:35.26 steer 40355
1:35.27 steer 20041
1:35.28 steer 18392
1:35.29 steer 15481
1:35.30 steer 0
1:36.00 steer -1638
1:36.01 steer -3142
1:36.02 steer -5156
1:36.03 steer -7260
1:36.04 steer -12269
1:36.05 steer -29868
1:36.06 steer -30683
1:36.07 steer -35330
1:36.08 steer -51702
1:36.09 steer -52660
1:36.10 steer -54451
1:36.11 steer -65536
1:37.08 steer -42126
1:37.09 steer -22436
1:37.10 steer -5294
1:37.11 steer -1436
1:37.12 steer 0
1:37.19 steer -13827
1:37.20 steer -29666
1:37.21 steer -31792
1:37.22 steer -48297
1:37.23 steer -49571
1:37.24 steer -54315
1:37.25 steer -65536
1:37.31 steer -65064
1:37.32 steer -62933
1:37.33 steer -39539
1:37.34 steer -12956
1:37.35 steer 0
1:37.49 steer -10505
1:37.50 steer -13398
1:37.51 steer -40553
1:37.52 steer -65536
1:37.90 steer -62798
1:37.91 steer -31657
1:37.92 steer 0
1:38.00 steer -13272
1:38.01 steer -29786
1:38.02 steer -46130
1:38.03 steer -62029
1:38.04 steer -65536
1:38.17 steer -63104
1:38.18 steer -38199
1:38.19 steer -6323
1:38.20 steer -3863
1:38.21 steer -1876
1:38.22 steer 0
1:38.39 steer -16041
1:38.40 steer -18739
1:38.41 steer -40233
1:38.42 steer -42035
1:38.43 steer -58026
1:38.44 steer -65536
1:38.49 steer -64769
1:38.50 steer -62198
1:38.51 steer -33735
1:38.52 steer 0
1:38.76 steer -16572
1:38.77 steer -19323
1:38.78 steer -45262
1:38.80 steer -50735
1:38.81 steer -65536
1:38.85 steer -64460
1:38.86 steer -62115
1:38.87 steer -37764
1:38.88 steer -11061
1:38.89 steer -8585
1:38.90 steer -3489
1:38.91 steer -1609
1:38.92 steer 0
1:39.06 steer -13609
1:39.07 steer -55044
1:39.08 steer -65536
1:39.19 steer -63678
1:39.20 steer -16290
1:39.21 steer 0
1:39.45 steer -10958
1:39.46 steer -36432
1:39.47 steer -65536
1:39.59 steer -62887
1:39.60 steer -29063
1:39.61 steer -4274
1:39.62 steer -1940
1:39.63 steer 0
1:39.81 steer -15267
1:39.82 steer -51468
1:39.84 steer -65536
1:39.95 steer -40601
1:39.96 steer -19656
1:39.97 steer -2816
1:39.98 steer -1027
1:39.99 steer 0
1:40.20 steer -22679
1:40.21 steer -39515
1:40.22 steer -55549
1:40.23 steer -65536
1:40.32 steer -36355
1:40.33 steer -16596
1:40.34 steer 0
1:40.55 steer -25303
1:40.56 steer -41668
1:40.57 steer -57469
1:40.58 steer -65536
1:40.67 steer -64847
1:40.68 steer -48399
1:40.69 steer -29810
1:40.70 steer 0
1:40.95 steer -11592
1:40.96 steer -29794
1:40.97 steer -45428
1:40.98 steer -47964
1:40.99 steer -65536
1:41.07 steer -62115
1:41.08 steer -31737
1:41.09 steer -15267
1:41.10 steer 0
1:41.24 steer -19034
1:41.25 steer -37968
1:41.26 steer -38990
1:41.27 steer -42910
1:41.28 steer -44826
1:41.29 steer -46459
1:41.30 steer -47779
1:41.31 steer -49704
1:41.32 steer -50375
1:41.33 steer -50173
1:41.34 steer -48335
1:41.35 steer -28545
1:41.36 steer -10414
1:41.37 steer -8196
1:41.38 steer -5640
1:41.39 steer -1840
1:41.40 steer 0
1:41.47 steer 11792
1:41.48 steer 29194
1:41.49 steer 47295
1:41.50 steer 63007
1:41.51 steer 65536
1:41.68 steer 64227
1:41.69 steer 46742
1:41.70 steer 44079
1:41.71 steer 17854
1:41.72 steer 0
1:42.01 steer 15121
1:42.02 steer 16727
1:42.03 steer 33066
1:42.04 steer 53271
1:42.05 steer 55257
1:42.06 steer 65536
1:42.12 steer 65044
1:42.13 steer 50459
1:42.14 steer 48204
1:42.15 steer 28265
1:42.16 steer 6047
1:42.17 steer 4700
1:42.18 steer 2511
1:42.19 steer 0
1:42.45 steer -18056
1:42.46 steer -36897
1:42.47 steer -65536
1:42.63 steer -48799
1:42.64 steer -46253
1:42.65 steer -22752
1:42.66 steer 0
1:42.73 steer 18779
1:42.74 steer 21436
1:42.75 steer 42635
1:42.76 steer 65536
1:42.81 steer 63440
1:42.82 steer 1820
1:42.83 steer 0
